# frame  Ti_index  nn_rank  nn_index  nn_symbol  distance_A
36 10 4 5 O 1.9985782446529334
37 0 1 8 O 1.7452693201910128
37 0 2 12 O 1.758928366932548
37 0 3 14 O 1.8918472454191433
37 0 4 6 O 1.9710073566580109
37 1 1 6 O 1.7855830980382852
37 1 2 4 O 1.7875642645790388
37 1 3 3 O 1.8497418738840292
37 1 4 14 O 2.0108592690688227
37 2 1 5 O 1.7436063202454846
37 2 2 11 O 1.803349383785627
37 2 3 14 O 2.0241719294565863
37 2 4 4 O 2.048375209769929
37 9 1 13 O 1.6021897515587848
37 9 2 3 O 1.8133496629166697
37 9 3 8 O 1.9898864289200024
37 9 4 6 O 2.4766204796052222
37 10 1 7 O 1.6660894333738507
37 10 2 12 O 1.9708056728150545
37 10 3 11 O 1.989850496896689
37 10 4 5 O 2.0012023885654346
38 0 1 8 O 1.7402818737204615
38 0 2 12 O 1.7589314938336853
38 0 3 14 O 1.890205544378706
38 0 4 6 O 1.9711768058700365
38 1 1 6 O 1.785872055887543
38 1 2 4 O 1.7902784699593524
38 1 3 3 O 1.847788407799984
38 1 4 14 O 2.012196312490409
38 2 1 5 O 1.7486754987704265
38 2 2 11 O 1.7988087724936188
38 2 3 14 O 2.029446722631565
38 2 4 4 O 2.047446458396409
38 9 1 13 O 1.6036711009430829
38 9 2 3 O 1.816720396758951
38 9 3 8 O 1.990449446733074
38 9 4 6 O 2.48064951172067
38 10 1 7 O 1.674051970519434
38 10 2 12 O 1.9698147120985772
38 10 3 11 O 1.9856525375805305
38 10 4 5 O 2.0038804854581524
39 0 1 8 O 1.7367170178241473
39 0 2 12 O 1.759287924132943
39 0 3 14 O 1.8876125132028554
39 0 4 6 O 1.9713513131859575
39 1 1 6 O 1.7852064306404454
39 1 2 4 O 1.7927545844314554
39 1 3 3 O 1.8458564407883946
39 1 4 14 O 2.013552830198403
39 2 1 5 O 1.7532121948013024
39 2 2 11 O 1.7947740804903554
39 2 3 14 O 2.033868481490384
39 2 4 4 O 2.0461967158609164
39 9 1 13 O 1.6051791177311023
39 9 2 3 O 1.8213140860378805
39 9 3 8 O 1.9904373891182812
39 9 4 6 O 2.4850619710582675
39 10 1 7 O 1.6807382306593734
39 10 2 12 O 1.9697768909193751
39 10 3 11 O 1.981781774060908
39 10 4 5 O 2.0062113547679865
40 0 1 8 O 1.7350345817879251
40 0 2 12 O 1.7600707372148428
40 0 3 14 O 1.8870574977991528
40 0 4 6 O 1.9715308772626414
40 1 1 6 O 1.785674382411306
40 1 2 4 O 1.7952924552840965
40 1 3 3 O 1.8436881515050205
40 1 4 14 O 2.014358706884154
40 2 1 5 O 1.7568776280663374
40 2 2 11 O 1.7902636677316555
40 2 3 14 O 2.0367162296206116
40 2 4 4 O 2.043963062288553
40 9 1 13 O 1.6081134910198347
40 9 2 3 O 1.8270415977749386
40 9 3 8 O 1.991492656275689
40 9 4 6 O 2.490929545370563
40 10 1 7 O 1.685232624891887
40 10 2 12 O 1.9682878346420782
40 10 3 11 O 1.9788969149503468
40 10 4 5 O 2.0087603142236756
41 0 1 8 O 1.7341859761859453
41 0 2 12 O 1.7625282976451753
41 0 3 14 O 1.885610246047682
41 0 4 6 O 1.9706131025647828
41 1 1 6 O 1.7859860021847873
41 1 2 4 O 1.79706482910328
41 1 3 3 O 1.8417782168328518
41 1 4 14 O 2.0147471305352442
41 2 1 5 O 1.7608833010736402
41 2 2 11 O 1.7867596368846035
41 2 3 14 O 2.038710376684241
41 2 4 4 O 2.0420861881908903
41 9 1 13 O 1.6110754172291253
41 9 2 3 O 1.8327817655138323
41 9 3 8 O 1.9913334728266885
41 9 4 6 O 2.495390951334079
41 10 1 7 O 1.6884492885485192
41 10 2 12 O 1.966114187935177
41 10 3 11 O 1.9760230261816283
41 10 4 5 O 2.011613531471689
42 0 1 8 O 1.7330175994490074
42 0 2 12 O 1.7650634549499913
42 0 3 14 O 1.885199989391046
42 0 4 6 O 1.9703451474297593
42 1 1 6 O 1.7875888789092416
42 1 2 4 O 1.8003469110146522
42 1 3 3 O 1.838410726687592
42 1 4 14 O 2.014677393529793
42 2 1 5 O 1.7642168234091862
42 2 2 11 O 1.7824154958931433
42 2 3 4 O 2.037905542462653
42 2 4 14 O 2.040710905542478
42 9 1 13 O 1.6150461293721614
42 9 2 3 O 1.840526826753688
42 9 3 8 O 1.9898595427818515
42 9 4 6 O 2.5002661858290205
42 10 1 7 O 1.6894836489294596
42 10 2 12 O 1.9641033577691371
42 10 3 11 O 1.973010390241268
42 10 4 5 O 2.0138530234354244
43 0 1 8 O 1.7350046109448813
43 0 2 12 O 1.7683059689997092
43 0 3 14 O 1.8837858158506238
43 0 4 6 O 1.9692706771797521
43 1 1 6 O 1.7901960786461353
43 1 2 4 O 1.802067978739981
43 1 3 3 O 1.834055887916178
43 1 4 14 O 2.013825215851664
43 2 1 5 O 1.7666626729514607
43 2 2 11 O 1.778098422472727
43 2 3 4 O 2.033699584501113
43 2 4 14 O 2.0423439964903074
43 9 1 13 O 1.619565991245803
43 9 2 3 O 1.8479591445700312
43 9 3 8 O 1.9877836904452155
43 9 4 6 O 2.5060881867963065
43 10 1 7 O 1.6877976774483372
43 10 2 12 O 1.9627108803896716
43 10 3 11 O 1.9701680131399963
43 10 4 5 O 2.015429234679303
44 0 1 8 O 1.7360797792728306
44 0 2 12 O 1.7729461356736138
44 0 3 14 O 1.884535486532424
44 0 4 6 O 1.9672879809524582
44 1 1 6 O 1.79085621980102
44 1 2 4 O 1.8053847235423257
44 1 3 3 O 1.830949753543226
44 1 4 14 O 2.01451482992804
44 2 1 5 O 1.7687639752098074
44 2 2 11 O 1.7747442069210988
44 2 3 4 O 2.0288622427360608
44 2 4 14 O 2.0426629677947363
44 9 1 13 O 1.6235707560805595
44 9 2 3 O 1.8556316983712042
44 9 3 8 O 1.985730344231059
44 9 4 6 O 2.511448585975831
44 10 1 7 O 1.6862413824835396
44 10 2 12 O 1.9587294351185922
44 10 3 11 O 1.9673316954697802
44 10 4 5 O 2.0160364580036743
45 0 1 8 O 1.739511713096523
45 0 2 12 O 1.7775424045574835
45 0 3 14 O 1.8842369808492774
45 0 4 6 O 1.9648180577346086
45 1 1 6 O 1.7946531698353307
45 1 2 4 O 1.8083431643357963
45 1 3 3 O 1.8266233875651545
45 1 4 14 O 2.0139937934363155
45 2 1 5 O 1.7703335843845929
45 2 2 11 O 1.7704818553151003
45 2 3 4 O 2.0236971117239855
45 2 4 14 O 2.0431010743475224
45 9 1 13 O 1.6278160215454323
45 9 2 3 O 1.864815808598801
45 9 3 8 O 1.982437893100311
45 9 4 6 O 2.5172784907514703
45 10 1 7 O 1.681587940013843
45 10 2 12 O 1.9555835446229344
45 10 3 11 O 1.9654966293535077
45 10 4 5 O 2.0181199171506137
46 0 1 8 O 1.7434359753085285
46 0 2 12 O 1.7829803700545894
46 0 3 14 O 1.8850413788561777
46 0 4 6 O 1.9615713089255766
46 1 1 6 O 1.7973995104038503
46 1 2 4 O 1.8117715087725605
46 1 3 3 O 1.822044456098698
46 1 4 14 O 2.011992544717798
46 2 1 11 O 1.7677745897031103
46 2 2 5 O 1.77121144982749
46 2 3 4 O 2.0165758106255267
46 2 4 14 O 2.041823694641631
46 9 1 13 O 1.6326144676560965
46 9 2 3 O 1.8741915590461933
46 9 3 8 O 1.9794847814519818
46 9 4 6 O 2.5230848182334253
46 10 1 7 O 1.6760352024942677
46 10 2 12 O 1.9532680307628032
46 10 3 11 O 1.9629938868982757
46 10 4 5 O 2.0192359941324343
47 0 1 8 O 1.7483174768902814
47 0 2 12 O 1.7888633262493812
47 0 3 14 O 1.885863727844618
47 0 4 6 O 1.9595601547286066
47 1 1 6 O 1.7991878723468542
47 1 2 4 O 1.814123479810567
47 1 3 3 O 1.8189747112040893
47 1 4 14 O 2.0121036255620632
47 2 1 11 O 1.7663080139092389
47 2 2 5 O 1.7708656075490312
47 2 3 4 O 2.0094163331674197
47 2 4 14 O 2.039711008942198
47 9 1 13 O 1.6354650714704977
47 9 2 3 O 1.8836095667627089
47 9 3 8 O 1.976300331427387
47 9 4 6 O 2.5279574759081687
47 10 1 7 O 1.6700913148687413
47 10 2 12 O 1.949565592638524
47 10 3 11 O 1.9613084917982688
47 10 4 5 O 2.0191399159047894
48 0 1 8 O 1.7554150506361734
48 0 2 12 O 1.794411881369492
48 0 3 14 O 1.8866812131359127
48 0 4 6 O 1.956150556577893
48 1 1 6 O 1.8029944536797664
48 1 2 3 O 1.8163375236998218
48 1 3 4 O 1.8165032342387943
48 1 4 14 O 2.0105820052910053
48 2 1 11 O 1.7625688639029113
48 2 2 5 O 1.770318897826039
48 2 3 4 O 2.002329393481502
48 2 4 14 O 2.037742623591115
48 9 1 13 O 1.639952133447803
48 9 2 3 O 1.8936066117332822
48 9 3 8 O 1.9718640926798174
48 9 4 6 O 2.53377445720806
48 10 1 7 O 1.6637217315404638
48 10 2 12 O 1.9455130428758376
48 10 3 11 O 1.9607837718626704
48 10 4 5 O 2.019309535460079
49 0 1 8 O 1.7622108273416097
49 0 2 12 O 1.7991478538463703
49 0 3 14 O 1.8885804192567495
49 0 4 6 O 1.9531989146013777
49 1 1 6 O 1.8058427395540289
49 1 2 3 O 1.8129917264014195
49 1 3 4 O 1.8198280138518586
49 1 4 14 O 2.0093197854000246
49 2 1 11 O 1.7626221943456855
49 2 2 5 O 1.7687379681569568
49 2 3 4 O 1.9935869682559626
49 2 4 14 O 2.0335611620996303
49 9 1 13 O 1.6429163094935786
49 9 2 3 O 1.9020993664895638
49 9 3 8 O 1.9677687872308576
49 9 4 6 O 2.5382775655944325
49 10 1 7 O 1.6569668071509458
49 10 2 12 O 1.9422906579603372
49 10 3 11 O 1.9592702723207944
49 10 4 5 O 2.0191485829428206
50 0 1 8 O 1.7704397758749095
50 0 2 12 O 1.8047274032385057
50 0 3 14 O 1.890458410015941
50 0 4 6 O 1.9497905015667711
50 1 1 6 O 1.8087327055151075
50 1 2 3 O 1.8103969178055954
50 1 3 4 O 1.8222628789502353
50 1 4 14 O 2.0079975099586154
50 2 1 11 O 1.7612546664239104
50 2 2 5 O 1.7666270121335743
50 2 3 4 O 1.984511526799479
50 2 4 14 O 2.030241857513533
50 9 1 13 O 1.6461178572629604
50 9 2 3 O 1.9121221195310725
50 9 3 8 O 1.9623582751373407
50 9 4 6 O 2.54450820395612
50 10 1 7 O 1.6506295768584789
50 10 2 12 O 1.938154018647641
50 10 3 11 O 1.9588989254170315
50 10 4 5 O 2.019270660411823
51 0 1 8 O 1.7793125076837963
51 0 2 12 O 1.8091514585572983
51 0 3 14 O 1.8933932502256363
51 0 4 6 O 1.9463827989375575
51 1 1 3 O 1.8087094846879086
51 1 2 6 O 1.8126425461187874
51 1 3 4 O 1.8247251847881094
51 1 4 14 O 2.0053012242553487
51 2 1 11 O 1.7612918554288497
51 2 2 5 O 1.7650541068193917
51 2 3 4 O 1.9751058199499085
51 2 4 14 O 2.025343427668503
51 9 1 13 O 1.6471590694283296
51 9 2 3 O 1.9215727933128113
51 9 3 8 O 1.957332368301306
51 9 4 6 O 2.550831433082162
51 10 1 7 O 1.6456785834421015
51 10 2 12 O 1.934415157095291
51 10 3 11 O 1.9585091268615522
51 10 4 5 O 2.018249984516289
52 0 1 8 O 1.788530681872693
52 0 2 12 O 1.8143872243818298
52 0 3 14 O 1.8963343587036543
52 0 4 6 O 1.9429758104515866
52 1 1 3 O 1.8070611500444582
52 1 2 6 O 1.8155910883235795
52 1 3 4 O 1.8272148204302636
52 1 4 14 O 2.003391125067694
52 2 1 5 O 1.7613886567137873
52 2 2 11 O 1.7621152062223402
52 2 3 4 O 1.9657146283222293
52 2 4 14 O 2.020461333458277
52 9 1 13 O 1.6475357355760147
52 9 2 3 O 1.9299173557435045
52 9 3 8 O 1.9527255311487068
52 9 4 6 O 2.556266809235687
52 10 1 7 O 1.6420706440345372
52 10 2 12 O 1.9313130248615837
52 10 3 11 O 1.9581238469514641
52 10 4 5 O 2.0175200122923194
53 0 1 8 O 1.7980873171233926
53 0 2 12 O 1.81847985966301
53 0 3 14 O 1.899279073754039
53 0 4 6 O 1.9376847008737
53 1 1 3 O 1.8061763479793438
53 1 2 6 O 1.8185689428778882
53 1 3 4 O 1.8297316743173029
53 1 4 14 O 2.001906591227473
53 2 1 5 O 1.7586088251797214
53 2 2 11 O 1.7635920730146186
53 2 3 4 O 1.9552864240310166
53 2 4 14 O 2.0154371734192065
53 9 1 13 O 1.6487889495020278
53 9 2 3 O 1.9393351953697948
53 9 3 8 O 1.9474380606324813
53 9 4 6 O 2.5617082191381595
53 10 1 7 O 1.6398350526806043
53 10 2 12 O 1.9282554291379552
53 10 3 11 O 1.957587545935047
53 10 4 5 O 2.016822500866152
54 0 1 8 O 1.8084570771793287
54 0 2 12 O 1.8217777032338494
54 0 3 14 O 1.9012367027805877
54 0 4 6 O 1.9344004239040065
54 1 1 3 O 1.8056835270888418
54 1 2 6 O 1.8225646764929908
54 1 3 4 O 1.8307192575597169
54 1 4 14 O 2.000110496947606
54 2 1 5 O 1.754620756744887
54 2 2 11 O 1.766058039816359
54 2 3 4 O 1.9458432619304156
54 2 4 14 O 2.0105548985292594
54 9 1 13 O 1.6472528646203652
54 9 2 8 O 1.942525418109117
54 9 3 3 O 1.9472293136659582
54 9 4 6 O 2.567140237696414
54 10 1 7 O 1.6384730696596757
54 10 2 12 O 1.9242247789694424
54 10 3 11 O 1.959421343152105
54 10 4 5 O 2.015520032150512
55 0 1 8 O 1.818379498344611
55 0 2 12 O 1.8254656940079703
55 0 3 14 O 1.9052154733782738
55 0 4 6 O 1.930994562395244
55 1 1 3 O 1.805747490653109
55 1 2 6 O 1.8254473424341773
55 1 3 4 O 1.8333417575564026
55 1 4 14 O 1.9980905885369664
55 2 1 5 O 1.7515227660524426
55 2 2 11 O 1.7675024752457915
55 2 3 4 O 1.9371917819359032
55 2 4 14 O 2.004811711857251
55 9 1 13 O 1.6451607824161139
55 9 2 8 O 1.9363008547227365
55 9 3 3 O 1.9563688302567077
55 9 4 6 O 2.572580999696608
55 10 1 7 O 1.6380405977874906
55 10 2 12 O 1.9212334579639192
55 10 3 11 O 1.9599964285681746
55 10 4 5 O 2.0130834557961075
56 0 1 12 O 1.827660252891658
56 0 2 8 O 1.8286371974779472
56 0 3 14 O 1.9092032369551442
56 0 4 6 O 1.9264789124202737
56 1 1 3 O 1.8067542721687415
56 1 2 6 O 1.8293373117060725
56 1 3 4 O 1.8336730897300098
56 1 4 14 O 1.9951749296740875
56 2 1 5 O 1.7475654494181325
56 2 2 11 O 1.7728604005956026
56 2 3 4 O 1.9270687585034427
56 2 4 14 O 1.9982242116439288
56 9 1 13 O 1.6423108719118924
56 9 2 8 O 1.9311387832053912
56 9 3 3 O 1.963171413809808
56 9 4 6 O 2.577656687768951
56 10 1 7 O 1.6407135642762265
56 10 2 12 O 1.9192394326920237
56 10 3 11 O 1.9598420854752558
56 10 4 5 O 2.01158892420892
57 0 1 12 O 1.8305775045050672
57 0 2 8 O 1.8378560879459525
57 0 3 14 O 1.9132143110482942
57 0 4 6 O 1.9229063939776165
57 1 1 3 O 1.8080113384600218
57 1 2 6 O 1.8322584424692934
57 1 3 4 O 1.8347754631016844
57 1 4 14 O 1.9921518516418368
57 2 1 5 O 1.7432845436130042
57 2 2 11 O 1.776126684670888
57 2 3 4 O 1.9176561214148902
57 2 4 14 O 1.9917793552499734
57 9 1 13 O 1.6393672559862844
57 9 2 8 O 1.9268959494482312
57 9 3 3 O 1.9707846153245665
57 9 4 6 O 2.5836327138353083
57 10 1 7 O 1.642919657195689
57 10 2 12 O 1.9161015108808823
57 10 3 11 O 1.9629072825785734
57 10 4 5 O 2.0086074778313456
58 0 1 12 O 1.8327010121675602
58 0 2 8 O 1.8471096339957733
58 0 3 14 O 1.9162204987944367
58 0 4 6 O 1.9179369124139616
58 1 1 3 O 1.8109403634576158
58 1 2 4 O 1.8345408144819237
58 1 3 6 O 1.836027232913499
58 1 4 14 O 1.9892845447547216
58 2 1 5 O 1.740780572042324
58 2 2 11 O 1.780976136841816
58 2 3 4 O 1.9092116173960394
58 2 4 14 O 1.9872659610630883
58 9 1 13 O 1.6375448085472348
58 9 2 8 O 1.9210739184112622
58 9 3 3 O 1.9768049979702094
58 9 4 6 O 2.5887222717008482
58 10 1 7 O 1.6473897535191846
58 10 2 12 O 1.9149532631372495
58 10 3 11 O 1.9638589562389654
58 10 4 5 O 2.0060132103253956
59 0 1 12 O 1.833700084528547
59 0 2 8 O 1.856213888537633
59 0 3 6 O 1.913589820207037
59 0 4 14 O 1.921219924943524
59 1 1 3 O 1.8119784766933629
59 1 2 4 O 1.8363403823910207
59 1 3 6 O 1.8379980957552702
59 1 4 14 O 1.9870583786089426
59 2 1 5 O 1.7370690832548945
59 2 2 11 O 1.7857466225643546
59 2 3 4 O 1.9014923086881
59 2 4 14 O 1.9811925701455677
59 9 1 13 O 1.6328447568584104
59 9 2 8 O 1.9155401327040893
59 9 3 3 O 1.983635803266315
59 9 4 6 O 2.5937991441127433
59 10 1 7 O 1.6527301655140203
59 10 2 12 O 1.9136284905905847
59 10 3 11 O 1.9648116958120947
59 10 4 5 O 2.003795648263565
60 0 1 12 O 1.833916573893153
60 0 2 8 O 1.8647557480806969
60 0 3 6 O 1.9098526121143484
60 0 4 14 O 1.9242432278690758
60 1 1 3 O 1.8148931098001337
60 1 2 4 O 1.8361233618686954
60 1 3 6 O 1.8417939624181636
60 1 4 14 O 1.9846228860919648
60 2 1 5 O 1.7340637243192651
60 2 2 11 O 1.7915437477215008
60 2 3 4 O 1.8928124576935772
60 2 4 14 O 1.9746093284495543
60 9 1 13 O 1.6278504231040394
60 9 2 8 O 1.910643347147761
60 9 3 3 O 1.9882924835144349
60 9 4 6 O 2.599427821656143
60 10 1 7 O 1.6580714701121906
60 10 2 12 O 1.9129385771634175
60 10 3 11 O 1.9667203664985013
60 10 4 5 O 2.0003802138593554
61 0 1 12 O 1.833205934967482
61 0 2 8 O 1.8716503412763825
61 0 3 6 O 1.9067752882812385
61 0 4 14 O 1.9282702092808466
61 1 1 3 O 1.816657645237539
61 1 2 4 O 1.8367277969258264
61 1 3 6 O 1.8446051067911529
61 1 4 14 O 1.981082027579878
61 2 1 5 O 1.7315845344654703
61 2 2 11 O 1.7956987497907326
61 2 3 4 O 1.887744421260463
61 2 4 14 O 1.9690307260172453
61 9 1 13 O 1.6239365751161587
61 9 2 8 O 1.9054275110851107
61 9 3 3 O 1.993265160484174
61 9 4 6 O 2.6049301334200883
61 10 1 7 O 1.6630030066118342
61 10 2 12 O 1.912623852198858
61 10 3 11 O 1.9699152266024038
61 10 4 5 O 1.998244479536976
62 0 1 12 O 1.832672638525495
62 0 2 8 O 1.8784911498327588
62 0 3 6 O 1.9022631258582499
62 0 4 14 O 1.9312703073365987
62 1 1 3 O 1.8178432275639174
62 1 2 4 O 1.8373072688039962
62 1 3 6 O 1.8474395795262157
62 1 4 14 O 1.9799770200686673
62 2 1 5 O 1.72914863444413
62 2 2 11 O 1.8019769698861303
62 2 3 4 O 1.881733243581566
62 2 4 14 O 1.9633346632706306
62 9 1 13 O 1.6189857936374858
62 9 2 8 O 1.9008187709510869
62 9 3 3 O 1.9968477658549735
62 9 4 6 O 2.6096474857727436
62 10 1 7 O 1.6683455877005822
62 10 2 12 O 1.9133538616784924
62 10 3 11 O 1.9722380687939274
62 10 4 5 O 1.9943302133799206
63 0 1 12 O 1.8308711041468757
63 0 2 8 O 1.8843279969262254
63 0 3 6 O 1.8985304843483553
63 0 4 14 O 1.9353144447350152
63 1 1 3 O 1.8185876388010558
63 1 2 4 O 1.8379145790814109
63 1 3 6 O 1.8501064834219678
63 1 4 14 O 1.976018724607639
63 2 1 5 O 1.7282401453501768
63 2 2 11 O 1.8067133142809348
63 2 3 4 O 1.8760770240051448
63 2 4 14 O 1.9577607106079127
63 9 1 13 O 1.614963157474498
63 9 2 8 O 1.8958929294662186
63 9 3 3 O 2.0001192464450717
63 9 4 6 O 2.613848886221237
63 10 1 7 O 1.6719428817994946
63 10 2 12 O 1.9133010740602223
63 10 3 11 O 1.9754376730233734
63 10 4 5 O 1.9928700409208826
64 0 1 12 O 1.8286177840106446
64 0 2 8 O 1.8881249958622972
64 0 3 6 O 1.8956249629080113
64 0 4 14 O 1.9383314989959792
64 1 1 3 O 1.8195716528897674
64 1 2 4 O 1.8385464367265787
64 1 3 6 O 1.8517891348639024
64 1 4 14 O 1.9734928426523366
64 2 1 5 O 1.7272559161861336
64 2 2 11 O 1.8125462752713377
64 2 3 4 O 1.8720045405927839
64 2 4 14 O 1.9532777580262362
64 9 1 13 O 1.6114481065178612
64 9 2 8 O 1.8922954314799791
64 9 3 3 O 2.001836656673066
64 9 4 6 O 2.6180550032419103
64 10 1 7 O 1.673742214320951
64 10 2 12 O 1.9156557623957389
64 10 3 11 O 1.9789014629334125
64 10 4 5 O 1.9893782948448997
65 0 1 12 O 1.8255686785218466
65 0 2 8 O 1.8916704258406114
65 0 3 6 O 1.8927223779519278
65 0 4 14 O 1.9423452319296899
65 1 1 3 O 1.8205345368874495
65 1 2 4 O 1.8379393352338917
65 1 3 6 O 1.853302187987701
65 1 4 14 O 1.9709170454384934
65 2 1 5 O 1.7281406192784197
65 2 2 11 O 1.8181278832909418
65 2 3 4 O 1.8689906366806657
65 2 4 14 O 1.9493150078937986
65 9 1 13 O 1.6079521137148334
65 9 2 8 O 1.887955772787064
65 9 3 3 O 2.003250109197551
65 9 4 6 O 2.6235754229676718
65 10 1 7 O 1.6750516409949874
65 10 2 12 O 1.9178274166358138
65 10 3 11 O 1.9812425394181297
65 10 4 5 O 1.9858622812269737
66 0 1 12 O 1.822541906239744
66 0 2 6 O 1.891049444091825
66 0 3 8 O 1.8931679798686647
66 0 4 14 O 1.9453673175007333
66 1 1 3 O 1.8202884386821774
66 1 2 4 O 1.8381194194066934
66 1 3 6 O 1.854806458906158
66 1 4 14 O 1.9675012071152589
66 2 1 5 O 1.7289502595505748
66 2 2 11 O 1.82167779807517
66 2 3 4 O 1.8686310497259753
66 2 4 14 O 1.9446105008458636
66 9 1 13 O 1.6043120020744095
66 9 2 8 O 1.8849477446337868
66 9 3 3 O 2.0023261472597316
66 9 4 6 O 2.627258837648091
66 10 1 7 O 1.6746420513052933
66 10 2 12 O 1.9192381300922507
66 10 3 5 O 1.9845032123934694
66 10 4 11 O 1.9845845912936035
67 0 1 12 O 1.8177604352609287
67 0 2 6 O 1.888269048626281
67 0 3 8 O 1.8951730791671773
67 0 4 14 O 1.9473895347361811
67 1 1 3 O 1.8185722421724138
67 1 2 4 O 1.8387813899428065
67 1 3 6 O 1.8563278266513166
67 1 4 14 O 1.9654610146222695
67 2 1 5 O 1.7309309633835777
67 2 2 11 O 1.8261464891952124
67 2 3 4 O 1.867568204912474
67 2 4 14 O 1.9418596756717514
67 9 1 13 O 1.601467764271264
67 9 2 8 O 1.8815833757769012
67 9 3 3 O 2.003593521650537
67 9 4 6 O 2.6309407062873915
67 10 1 7 O 1.6724069480841082
67 10 2 12 O 1.92306292148749
67 10 3 5 O 1.9814805070956412
67 10 4 11 O 1.9882157830577647
68 0 1 12 O 1.8134742898646232
68 0 2 6 O 1.8863199622545481
68 0 3 8 O 1.8948459040249155
68 0 4 14 O 1.950387910134802
68 1 1 3 O 1.8175725570111363
68 1 2 4 O 1.8391231606393301
68 1 3 6 O 1.8578425659888407
68 1 4 14 O 1.9634258325691858
68 2 1 5 O 1.7326424905328854
68 2 2 11 O 1.8297103595924684
68 2 3 4 O 1.867934153015036
68 2 4 14 O 1.9387715182558258
68 9 1 13 O 1.5997231010396769
68 9 2 8 O 1.880241473853824
68 9 3 3 O 2.0008105857376903
68 9 4 6 O 2.6355519346049703
68 10 1 7 O 1.6679367494002881
68 10 2 12 O 1.9269403208195108
68 10 3 5 O 1.979377174769882
68 10 4 11 O 1.9918534082607586
69 0 1 12 O 1.8080832392343003
69 0 2 6 O 1.885321458001261
69 0 3 8 O 1.8933940424539208
69 0 4 14 O 1.9524192684974198
69 1 1 3 O 1.8148526110954577
69 1 2 4 O 1.8393490696439325
69 1 3 6 O 1.8593636008053938
69 1 4 14 O 1.9610632320249135
69 2 1 5 O 1.7360944674757766
69 2 2 11 O 1.832895523481903
69 2 3 4 O 1.870213356812532
69 2 4 14 O 1.937718761843421
69 9 1 13 O 1.5981420462524598
69 9 2 8 O 1.877490079867268
69 9 3 3 O 1.9994509246290593
69 9 4 6 O 2.6400115530050243
69 10 1 7 O 1.6625666903916971
69 10 2 12 O 1.931109784553949
69 10 3 5 O 1.9778966100380473
69 10 4 11 O 1.9945187389443098
70 0 1 12 O 1.801552108599693
70 0 2 6 O 1.884327731579621
70 0 3 8 O 1.890970650221732
70 0 4 14 O 1.9544385383019849
70 1 1 3 O 1.812938222885711
70 1 2 4 O 1.8402619378773228
70 1 3 6 O 1.858740971733286
70 1 4 14 O 1.958522146926095
70 2 1 5 O 1.7398566032866043
70 2 2 11 O 1.8350850116547732
70 2 3 4 O 1.873953307849478
70 2 4 14 O 1.9351284195112222
70 9 1 13 O 1.5984323570298495
70 9 2 8 O 1.8761580423834237
70 9 3 3 O 1.9962392141223957
70 9 4 6 O 2.6440873661813824
70 10 1 7 O 1.6562708111900062
70 10 2 12 O 1.9366984793715305
70 10 3 5 O 1.9752812457976712
70 10 4 11 O 1.9983117874846257
71 0 1 12 O 1.7956929024752535
71 0 2 6 O 1.883500464560601
71 0 3 8 O 1.8867461408467225
71 0 4 14 O 1.9564368121664446
71 1 1 3 O 1.809064675460775
71 1 2 4 O 1.8413587374544917
71 1 3 6 O 1.8581216321866556
71 1 4 14 O 1.9569821154011604
71 2 1 5 O 1.7442195962664793
71 2 2 11 O 1.8372811434290617
71 2 3 4 O 1.8782963025039472
71 2 4 14 O 1.9344921814264333
71 9 1 13 O 1.5982759461369616
71 9 2 8 O 1.8751135965588859
71 9 3 3 O 1.9932087196277262
71 9 4 6 O 2.6476249734431803
71 10 1 7 O 1.6468934391757108
71 10 2 12 O 1.9423712312531816
71 10 3 5 O 1.9736767719158068
71 10 4 11 O 2.0019770228451677
72 0 1 12 O 1.7883551101501067
72 0 2 8 O 1.8820185971450973
72 0 3 6 O 1.8844123752512345
